year,region,gender,rank,name
2016,Česko,boy,165-517,Andrej Kristián
2016,Česko,girl,252-619,Thi Ha Vy
2016,Česko,boy,165-517,Bronislav
2016,Česko,girl,252-619,Mila
2016,Česko,boy,165-517,Devid
2016,Česko,girl,252-619,Thu Hien
2016,Česko,boy,165-517,Kiril
2016,Česko,girl,252-619,Sarah Libuse
2016,Česko,boy,165-517,Devon Bayly
2016,Česko,girl,252-619,Marianna
2016,Česko,boy,165-517,Kryšpín
2016,Česko,girl,252-619,Sarah Věra
2016,Česko,boy,165-517,Diego Dionýsos
2016,Česko,girl,252-619,Tran Huyen My
2016,Česko,boy,165-517,Dalimil
2016,Česko,girl,252-619,Scarlet
2016,Česko,boy,165-517,Dieu Anh
2016,Česko,girl,252-619,Tselmeg
2016,Česko,boy,165-517,Loui
2016,Česko,girl,252-619,Sebastian
2016,Česko,boy,165-517,Diviš
2016,Česko,girl,252-619,Uršula
2016,Česko,boy,165-517,Ismael
2016,Česko,girl,252-619,Seline
2016,Česko,boy,165-517,Andrés Lubomír
2016,Česko,girl,252-619,Valentína
2016,Česko,boy,165-517,Jacob Paul
2016,Česko,girl,252-619,Milada
2016,Česko,boy,165-517,Dominik Adam
2016,Česko,girl,252-619,Valéria
2016,Česko,boy,165-517,Jákob
2016,Česko,girl,252-619,Margarita
2016,Česko,boy,165-517,Dominik Bartoloměj
2016,Česko,girl,252-619,Lilly
2016,Česko,boy,165-517,Jakub Michal
2016,Česko,girl,252-619,Sindy
2016,Česko,boy,165-517,Dominik Ferdinand
2016,Česko,girl,252-619,Nella Arin
2016,Česko,boy,165-517,Jan Bivoj
2016,Česko,girl,252-619,Sofi
2016,Česko,boy,165-517,Dominik Junior
2016,Česko,girl,252-619,Nellis Eftalia
2016,Česko,boy,165-517,Jan Matyáš
2016,Česko,girl,252-619,Mína
2016,Česko,boy,165-517,Dominik Marek
2016,Česko,girl,252-619,Marie Róza
2016,Česko,boy,165-517,Bedřich
2016,Česko,girl,252-619,Sofia Anna
2016,Česko,boy,165-517,Dominik Prokop
2016,Česko,girl,252-619,Ngan Hang
2016,Česko,boy,165-517,Jasmin
2016,Česko,girl,252-619,Minh Anh
2016,Česko,boy,165-517,Dorian
2016,Česko,girl,252-619,Mariia
2016,Česko,boy,165-517,Jeroným Iskandar
2016,Česko,girl,252-619,Sofie Anna
2016,Česko,boy,165-517,Angel
2016,Česko,girl,252-619,Victoria Andrea
2016,Česko,boy,165-517,Jimmy Morris
2016,Česko,girl,252-619,Sofie Ella
2016,Česko,boy,165-517,Duc Minh
2016,Česko,girl,252-619,Luisa
2016,Česko,boy,165-517,Joachim Nathan
2016,Česko,girl,252-619,Sofie Emma
2016,Česko,boy,165-517,Duc Tai
2016,Česko,girl,252-619,Marina
2016,Česko,boy,165-517,Josef Jan
2016,Česko,girl,252-619,Sofie Jean
2016,Česko,boy,165-517,Duc Tri
2016,Česko,girl,252-619,Marion
2016,Česko,boy,165-517,Boleslav
2016,Česko,girl,252-619,Sofie Sarah
2016,Česko,boy,165-517,Dustin
2016,Česko,girl,252-619,Violet
2016,Česko,boy,165-517,Justin
2016,Česko,girl,252-619,Minjinsor
2016,Česko,boy,165-517,Dušan
2016,Česko,girl,252-619,Vítězslava
2016,Česko,boy,165-517,Karim
2016,Česko,girl,252-619,Soňa Isabella
2016,Česko,boy,165-517,Duy Kien
2016,Česko,girl,252-619,Luisa Anna
2016,Česko,boy,165-517,Khudayberdy
2016,Česko,girl,252-619,Sonja
2016,Česko,boy,165-517,Edgar
2016,Česko,girl,252-619,Lujza
2016,Česko,boy,165-517,Cyril
2016,Česko,girl,252-619,Sophia
2016,Česko,boy,165-517,Edi Li
2016,Česko,girl,252-619,Vladislava Volodymyrivna
2016,Česko,boy,165-517,Kristian Ryan
2016,Česko,girl,252-619,Sophia Lily
2016,Česko,boy,165-517,Anh Duc
2016,Česko,girl,252-619,Waleria
2016,Česko,boy,165-517,Kryštof Jakub
2016,Česko,girl,252-619,Liza
2016,Česko,boy,165-517,Eduard Petr
2016,Česko,girl,252-619,Yasmine
2016,Česko,boy,165-517,Alvin
2016,Česko,girl,252-619,Sophie Anežka
2016,Česko,boy,165-517,Edvard
2016,Česko,girl,252-619,Zi Lin
2016,Česko,boy,165-517,Leonard Jiří
2016,Česko,girl,252-619,Sophie Bella
2016,Česko,boy,165-517,Anh Dung
2016,Česko,girl,252-619,Nina Anuška
2016,Česko,boy,165-517,Lionel
2016,Česko,girl,252-619,Sophie Diana
2016,Česko,boy,165-517,Anh Quan
2016,Česko,girl,252-619,Nina Justina
2016,Česko,boy,165-517,Amirhan
2016,Česko,girl,252-619,Stacy
2016,Česko,boy,165-517,Eliáš Viktor
2016,Česko,girl,252-619,Nina Mila
2016,Česko,boy,165-517,Ioannis
2016,Česko,girl,252-619,Miriana
2016,Česko,boy,165-517,Elijah
2016,Česko,girl,252-619,Noa
2016,Česko,boy,165-517,Bao Nam
2016,Česko,girl,252-619,Mirka
2016,Česko,boy,165-517,Anton
2016,Česko,girl,252-619,Zuzanna Helena
2016,Česko,boy,165-517,Jacob
2016,Česko,girl,252-619,Stella Anna
2016,Česko,boy,165-517,Enkh-Amar
2016,Česko,girl,252-619,Nomin
2016,Česko,boy,165-517,Báo Nam
2016,Česko,girl,252-619,Stella Lucie
2016,Česko,boy,165-517,Enrico
2016,Česko,girl,252-619,Lia
2016,Česko,boy,165-517,Jáchym František
2016,Česko,girl,252-619,Rihana
2016,Česko,boy,165-517,Alex Petr
2016,Česko,girl,252-619,Juliana
2016,Česko,boy,165-517,Barnabáš
2016,Česko,girl,252-619,Isabel
2016,Česko,boy,165-517,Eymen
2016,Česko,girl,252-619,Danuše
2016,Česko,boy,165-517,Jakub Lukáš
2016,Česko,girl,252-619,Anastasiya
2016,Česko,boy,165-517,Fabian
2016,Česko,girl,252-619,Amálie Perla
2016,Česko,boy,165-517,Jakub Samuel
2016,Česko,girl,252-619,Anastazie
2016,Česko,boy,165-517,Antonín Jaroslav
2016,Česko,girl,252-619,Claudie
2016,Česko,boy,165-517,Ján
2016,Česko,girl,252-619,Dorothée
2016,Česko,boy,165-517,Fedderik
2016,Česko,girl,252-619,Anabela
2016,Česko,boy,165-517,Jan Hanuš
2016,Česko,girl,252-619,Džulětta
2016,Česko,boy,165-517,Felix
2016,Česko,girl,252-619,Izabela Julie
2016,Česko,boy,165-517,Jan Karel
2016,Česko,girl,252-619,Adrienne
2016,Česko,boy,165-517,Felix Tatsuo
2016,Česko,girl,252-619,Johana Edita
2016,Česko,boy,165-517,Jan Michael
2016,Česko,girl,252-619,Anastázie Ester
2016,Česko,boy,165-517,Fernando
2016,Česko,girl,252-619,Cecílie
2016,Česko,boy,165-517,Jan Vítězslav
2016,Česko,girl,252-619,Eleanor
2016,Česko,boy,165-517,Antonio
2016,Česko,girl,252-619,Kiara
2016,Česko,boy,165-517,Ben
2016,Česko,girl,252-619,Eleanor Anna
2016,Česko,boy,165-517,Filipe
2016,Česko,girl,252-619,Laila
2016,Česko,boy,165-517,Jaroslav Martin
2016,Česko,girl,252-619,Adel
2016,Česko,boy,165-517,Finley Harrison
2016,Česko,girl,252-619,Leontýna Mia
2016,Česko,boy,165-517,Jean-Francois
2016,Česko,girl,252-619,Alexandra Mia
2016,Česko,boy,165-517,Finn Christopher
2016,Česko,girl,252-619,Isabelle Anna
2016,Česko,boy,165-517,Alexandr Oliver
2016,Česko,girl,252-619,Elena Beatris
2016,Česko,boy,165-517,Arinze David
2016,Česko,girl,252-619,Bang Di
2016,Česko,boy,165-517,Jeroným Matěj
2016,Česko,girl,252-619,Eleonora
2016,Česko,boy,165-517,František Petr
2016,Česko,girl,252-619,Amalija
2016,Česko,boy,165-517,Jiaxiang
2016,Česko,girl,252-619,Elina
2016,Česko,boy,165-517,Ario
2016,Česko,girl,252-619,Benita
2016,Česko,boy,165-517,Jimram
2016,Česko,girl,252-619,Andrea Ella
2016,Česko,boy,165-517,Georgij
2016,Česko,girl,252-619,Bianka
2016,Česko,boy,165-517,Benjamin Jan
2016,Česko,girl,252-619,Elisa
2016,Česko,boy,165-517,Geralt
2016,Česko,girl,252-619,Karolina Alexandra
2016,Česko,boy,165-517,Johan
2016,Česko,girl,252-619,Agáta Ester
2016,Česko,boy,165-517,Armand
2016,Česko,girl,252-619,Ketrín
2016,Česko,boy,165-517,Alexander Oliver
2016,Česko,girl,252-619,Elisabeth Marcela
2016,Česko,boy,165-517,Alan
2016,Česko,girl,252-619,Klára Marie
2016,Česko,boy,165-517,Josef Kryštof
2016,Česko,girl,252-619,Elissa
2016,Česko,boy,165-517,Giovanni
2016,Česko,girl,252-619,Kristýna Viktorie
2016,Česko,boy,165-517,Josef Vitalie
2016,Česko,girl,252-619,Alice Klára
2016,Česko,boy,165-517,Giulio
2016,Česko,girl,252-619,Laura Bára
2016,Česko,boy,165-517,Alberto
2016,Česko,girl,252-619,Eliška Marie
2016,Česko,boy,165-517,Gyözö
2016,Česko,girl,252-619,Diana Pavlova
2016,Česko,boy,165-517,Bradley
2016,Česko,girl,252-619,Eliška Nikol
2016,Česko,boy,165-517,Hai
2016,Česko,girl,252-619,Arianna
2016,Česko,boy,165-517,Karam Ra ed Tahar
2016,Česko,girl,252-619,Elizabet
2016,Česko,boy,165-517,Hai Nam
2016,Česko,girl,252-619,Arletta
2016,Česko,boy,165-517,Karel Jiří
2016,Česko,girl,252-619,Elizabeta
2016,Česko,boy,165-517,Hanuš
2016,Česko,girl,252-619,Aurelie
2016,Česko,boy,165-517,Alfred Francois
2016,Česko,girl,252-619,Alisa
2016,Česko,boy,165-517,Henri Martin
2016,Česko,girl,252-619,Ayalguu
2016,Česko,boy,165-517,Kharlampii
2016,Česko,girl,252-619,Aněžka
2016,Česko,boy,165-517,Henry Dominik
2016,Česko,girl,252-619,Jasmina
2016,Česko,boy,165-517,Kilián
2016,Česko,girl,252-619,Ella Antonie
2016,Česko,boy,165-517,Hoang
2016,Česko,girl,252-619,Barbora Alžběta
2016,Česko,boy,165-517,Bruno David
2016,Česko,girl,252-619,Angelika
2016,Česko,boy,165-517,Arslen
2016,Česko,girl,252-619,Jitka
2016,Česko,boy,165-517,Kristián Daniel
2016,Česko,girl,252-619,Ellen Sofia
2016,Česko,boy,165-517,Hoang Dung
2016,Česko,girl,252-619,Johanka Minerva
2016,Česko,boy,165-517,Kristián Patrik
2016,Česko,girl,252-619,Abigail
2016,Česko,boy,165-517,Horác Albert
2016,Česko,girl,252-619,Judita
2016,Česko,boy,165-517,Krystian
2016,Česko,girl,252-619,Elsa
2016,Česko,boy,165-517,Alexander Joaquín
2016,Česko,girl,252-619,Julie Miriam
2016,Česko,boy,165-517,Adrián Vladimír
2016,Česko,girl,252-619,Anh Ngoc
2016,Česko,boy,165-517,Alexander Lukas
2016,Česko,girl,252-619,Bibiana
2016,Česko,boy,165-517,Kryštof Jan
2016,Česko,girl,252-619,Ema Emílie
2016,Česko,boy,165-517,Hung Vuong
2016,Česko,girl,252-619,Cindy
2016,Česko,boy,165-517,Čestmír
2016,Česko,girl,252-619,Ema Jasmína
2016,Česko,boy,165-517,Huy Tien
2016,Česko,girl,252-619,Kateřina Anna
2016,Česko,boy,165-517,Leo
2016,Česko,girl,252-619,Ema Maria
2016,Česko,boy,165-517,Atilla Jiří
2016,Česko,girl,252-619,Kaya
2016,Česko,boy,165-517,León
2016,Česko,girl,252-619,Ema Marie
2016,Česko,boy,165-517,Adam Dominik
2016,Česko,girl,252-619,Khanh Linh
2016,Česko,boy,165-517,Leopold
2016,Česko,girl,252-619,Allia
2016,Česko,boy,165-517,Augustin
2016,Česko,girl,252-619,Kim Vy Vy
2016,Česko,boy,165-517,Libor
2016,Česko,girl,252-619,Agatha
2016,Česko,boy,165-517,Christián
2016,Česko,girl,252-619,Klotylda
2016,Česko,boy,165-517,Lionis
2016,Česko,girl,252-619,Alžběta Daisy
2016,Česko,boy,165-517,Christoph
2016,Česko,girl,252-619,Dara
2016,Česko,boy,165-517,Ami
2016,Česko,girl,252-619,Emily Anna
2016,Česko,boy,165-517,Christopher
2016,Česko,girl,252-619,Květa
2016,Česko,boy,165-517,Damian Otto
2016,Česko,girl,252-619,Emily Valeria
2016,Česko,boy,165-517,Christopher Vojtěch
2016,Česko,girl,252-619,Ana Isabel
2016,Česko,girl,252-619,Anna Amélie
2016,Česko,girl,252-619,Laura Nancy
2016,Česko,girl,252-619,Emma Ela
2016,Česko,girl,252-619,Lejla
2016,Česko,girl,252-619,Emma Elizabeth
2016,Česko,girl,252-619,Leonie
2016,Česko,girl,252-619,Emmie Elizabeth
2016,Česko,girl,252-619,Anastasija
2016,Česko,girl,252-619,Enerlen
2016,Česko,girl,252-619,Irena Zdeňka
2016,Česko,girl,252-619,Anna Eva
2016,Česko,girl,252-619,Amálie Alžběta
2016,Česko,girl,252-619,Erin
2016,Česko,girl,252-619,Armine
2016,Česko,girl,252-619,Anna Isabelle
2016,Česko,girl,252-619,Asia
2016,Česko,girl,252-619,Ester Anna
2016,Česko,girl,252-619,Ava Noemin
2016,Česko,girl,252-619,Ester Monika
2016,Česko,girl,252-619,Izabela Milada
2016,Česko,girl,252-619,Anna Maria
2016,Česko,girl,252-619,Jarmila Miroslava
2016,Česko,girl,252-619,Evangelia
2016,Česko,girl,252-619,Amálie Anna
2016,Česko,girl,252-619,Anna Mária
2016,Česko,girl,252-619,Amálie Ela
2016,Česko,girl,252-619,Evelin Anna
2016,Česko,girl,252-619,Jenifer
2016,Česko,girl,252-619,Alžběta Viktorie
2016,Česko,girl,252-619,Barbora Anna
2016,Česko,girl,252-619,Eveline
2016,Česko,girl,252-619,Jiřina
2016,Česko,girl,252-619,Anna Milena
2016,Česko,girl,252-619,Aisha Aileen
2016,Česko,girl,252-619,Francesca
2016,Česko,girl,252-619,Aleksandra
2016,Česko,girl,252-619,Anna Sofie
2016,Česko,girl,252-619,Adele Viktorie
2016,Česko,girl,252-619,Frida
2016,Česko,girl,252-619,Amina
2016,Česko,girl,252-619,Gábina
2016,Česko,girl,252-619,Júlia
2016,Česko,girl,252-619,Adléta
2016,Česko,girl,252-619,Bernadeta
2016,Česko,girl,252-619,Gabriela Adriana
2016,Česko,girl,252-619,Juliette
2016,Česko,girl,252-619,Annabel
2016,Česko,girl,252-619,Kaila
2016,Česko,girl,252-619,Gloria
2016,Česko,girl,252-619,Alena Daniela
2016,Česko,girl,252-619,Grace
2016,Česko,girl,252-619,Celestýna
2016,Česko,girl,252-619,Gréta
2016,Česko,girl,252-619,Cindy Ha Vy
2016,Česko,girl,252-619,Ha Anh
2016,Česko,girl,252-619,Claudia
2016,Česko,girl,252-619,Annabela
2016,Česko,girl,252-619,Kateřina Jitka
2016,Česko,girl,252-619,Hanka
2016,Česko,girl,252-619,Dana
2016,Česko,girl,252-619,Annabella
2016,Česko,girl,252-619,Ketrin
2016,Česko,girl,252-619,Háta
2016,Česko,girl,252-619,Keya
2016,Česko,girl,252-619,Haya Nhayun Sultan Saif
2016,Česko,girl,252-619,Khongorzul
2016,Česko,girl,252-619,Annemarie
2016,Česko,girl,252-619,Kim Anh
2016,Česko,girl,252-619,Heidi
2016,Česko,girl,252-619,Dang Vy
2016,Česko,girl,252-619,Amalie
2016,Česko,girl,252-619,Amy
2016,Česko,girl,252-619,Helena Lejla
2016,Česko,girl,252-619,Krisiya
2016,Česko,girl,252-619,Hella
2016,Česko,girl,252-619,Kristína
2016,Česko,girl,252-619,Hermína
2016,Česko,girl,252-619,Kristýna Ella
2016,Česko,girl,252-619,Hoang Minh Anh
2016,Česko,girl,252-619,Ksenija
2016,Česko,girl,252-619,Huong Giang
2016,Česko,girl,252-619,An Nhien
2016,Česko,girl,252-619,Antonina
2016,Česko,girl,252-619,Lan Anh
2016,Česko,girl,252-619,Aimy
2016,Česko,girl,252-619,Alena Fabienne
2016,Česko,girl,252-619,Apolline Rosa
2016,Česko,girl,252-619,Laura Marie
2016,Česko,girl,252-619,Charlotte Petra
2016,Česko,girl,252-619,Layla
2016,Česko,girl,252-619,Christiana
2016,Česko,girl,252-619,Leila
2016,Česko,girl,252-619,Ilona
2016,Česko,girl,252-619,Lena
2016,Česko,girl,252-619,Ilona Rozálie
2016,Česko,girl,252-619,Diem Thu
2016,Česko,girl,252-619,Inéz Kateřina
2016,Česko,girl,252-619,Aleška
2016,Česko,girl,252-619,Apolonie
2016,Česko,girl,252-619,Leticie
2016,Česko,girl,252-619,Ionela
2016,Česko,girl,252-619,Ionela Andra Roxana
2017,Česko,boy,1,Jan
2017,Česko,girl,1,Eliška
2017,Česko,boy,2,Jakub
2017,Česko,girl,2,Tereza
2017,Česko,boy,3,Matyáš
2017,Česko,girl,3,Anna
2017,Česko,boy,4,Filip
2017,Česko,girl,4,Adéla
2017,Česko,boy,5,Lukáš
2017,Česko,girl,5,Viktorie
2017,Česko,boy,6,Adam
2017,Česko,girl,6,Ema
2017,Česko,boy,7,Tomáš
2017,Česko,girl,7,Sofie
2017,Česko,boy,8,Matěj
2017,Česko,girl,8,Natálie
2017,Česko,boy,9-10,Ondřej
2017,Česko,girl,9,Kristýna
2017,Česko,boy,9-10,Vojtěch
2017,Česko,girl,10,Karolína
2017,Česko,boy,11,David
2017,Česko,girl,11,Barbora
2017,Česko,boy,12-13,Daniel
2017,Česko,girl,12,Veronika
2017,Česko,boy,12-13,Dominik
2017,Česko,girl,13,Kateřina
2017,Česko,boy,14,Martin
2017,Česko,girl,14-16,Laura
2017,Česko,boy,15,Petr
2017,Česko,girl,14-16,Nela
2017,Česko,boy,16-17,Kryštof
2017,Česko,girl,14-16,Sára
2017,Česko,boy,16-17,Marek
2017,Česko,girl,17,Lucie
2017,Česko,boy,18,Michal
2017,Česko,girl,18,Klára
2017,Česko,boy,19,Šimon
2017,Česko,girl,19-20,Emma
2017,Česko,boy,20,Antonín
2017,Česko,girl,19-20,Marie
2017,Česko,boy,21,Jiří
2017,Česko,girl,21,Julie
2017,Česko,boy,22,Tobiáš
2017,Česko,girl,22,Michaela
2017,Česko,boy,23,Václav
2017,Česko,girl,23,Rozálie
2017,Česko,boy,24,Štěpán
2017,Česko,girl,24,Anežka
2017,Česko,boy,25-26,Samuel
2017,Česko,girl,25,Amálie
2017,Česko,boy,25-27,Sebastian
2017,Česko,girl,26,Aneta
2017,Česko,boy,27,Patrik
2017,Česko,girl,27,Markéta
2017,Česko,boy,28,František
2017,Česko,girl,28,Zuzana
2017,Česko,boy,29-30,Oliver
2017,Česko,girl,29,Ella
2017,Česko,boy,29-30,Pavel
2017,Česko,girl,30,Nikola
2017,Česko,boy,31-32,Jonáš
2017,Česko,girl,31,Nikol
2017,Česko,boy,31-32,Tadeáš
2017,Česko,girl,32-33,Alžběta
2017,Česko,boy,33-34,Josef
2017,Česko,girl,32-33,Valerie
2017,Česko,boy,33-34,Mikuláš
2017,Česko,girl,34,Gabriela
2017,Česko,boy,35,Viktor
2017,Česko,girl,35-37,Dominika
2017,Česko,boy,36,Jáchym
2017,Česko,girl,35-37,Magdaléna
2017,Česko,boy,37,Kristián
2017,Česko,girl,35-37,Vanesa
2017,Česko,boy,38,Vít
2017,Česko,girl,38,Stella
2017,Česko,boy,39,Michael
2017,Česko,girl,39,Adriana
2017,Česko,boy,40,Jaroslav
2017,Česko,girl,40,Mia
2017,Česko,boy,41,Alex
2017,Česko,girl,41-43,Elen
2017,Česko,boy,42-43,Jindřich
2017,Česko,girl,41-43,Jana
2017,Česko,boy,42-43,Miroslav
2017,Česko,girl,41-43,Linda
2017,Česko,boy,44,Karel
2017,Česko,girl,44,Elena
2017,Česko,boy,45,Richard
2017,Česko,girl,45-46,Alena
2017,Česko,boy,46-47,Eliáš
2017,Česko,girl,45-46,Štěpánka
2017,Česko,boy,46-47,Matouš
2017,Česko,girl,47-48,Denisa
2017,Česko,boy,48,Nikolas
2017,Česko,girl,47-48,Sofia
2017,Česko,boy,49-50,Denis
2017,Česko,girl,49-52,Beáta
2017,Česko,boy,49-50,Maxmilián
2017,Česko,girl,49-52,Eva
2017,Česko,boy,51-52,Max
2017,Česko,girl,49-52,Nina
2017,Česko,boy,51-52,Tobias
2017,Česko,girl,49-52,Stela
2017,Česko,boy,53,Alexandr
2017,Česko,girl,53-57,Andrea
2017,Česko,boy,54-57,Erik
2017,Česko,girl,53-57,Diana
2017,Česko,boy,54-57,Radek
2017,Česko,girl,53-57,Jasmína
2017,Česko,boy,54-57,Teodor
2017,Česko,girl,53-57,Magdalena
2017,Česko,boy,54-57,Vilém
2017,Česko,girl,53-57,Mariana
2017,Česko,boy,58-61,Eduard
2017,Česko,girl,58-61,Ester
2017,Česko,boy,58-61,Robin
2017,Česko,girl,58-61,Izabela
2017,Česko,boy,58-61,Sebastián
2017,Česko,girl,58-61,Liliana
2017,Česko,boy,58-61,Vítek
2017,Česko,girl,58-61,Sabina
2017,Česko,boy,62-65,Albert
2017,Česko,girl,62-65,Antonie
2017,Česko,boy,62-65,Radim
2017,Česko,girl,62-65,Emily
2017,Česko,boy,62-65,Vladimír
2017,Česko,girl,62-65,Hana
2017,Česko,boy,62-65,Zdeněk
2017,Česko,girl,62-65,Leontýna
2017,Česko,boy,66,Maxim
2017,Česko,girl,66-67,Daniela
2017,Česko,boy,67-68,Ladislav
2017,Česko,girl,66-67,Vendula
2017,Česko,boy,67-68,Nicolas
2017,Česko,girl,68-71,Helena
2017,Česko,boy,69,Damián
2017,Česko,girl,68-71,Johana
2017,Česko,boy,70-71,Aleš
2017,Česko,girl,68-71,Josefína
2017,Česko,boy,70-71,Roman
2017,Česko,girl,68-71,Vanessa
2017,Česko,boy,72,Hynek
2017,Česko,girl,72-77,Agáta
2017,Česko,boy,73-79,Adrian
2017,Česko,girl,72-77,Ellen
2017,Česko,boy,73-79,Gabriel
2017,Česko,girl,72-77,Emílie
2017,Česko,boy,73-79,Ivan
2017,Česko,girl,72-77,Monika
2017,Česko,boy,73-79,Milan
2017,Česko,girl,72-77,Petra
2017,Česko,boy,73-79,Oskar
2017,Česko,girl,72-77,Valentýna
2017,Česko,boy,73-79,Prokop
2017,Česko,girl,78-80,Evelína
2017,Česko,boy,73-79,Theodor
2017,Česko,girl,78-80,Justýna
2017,Česko,boy,80-87,Alan
2017,Česko,girl,78-80,Zoe
2017,Česko,boy,80-87,Bartoloměj
2017,Česko,girl,81-83,Alexandra
2017,Česko,boy,80-87,Hubert
2017,Česko,girl,81-83,Jolana
2017,Česko,boy,80-87,Kevin
2017,Česko,girl,81-83,Klaudie
2017,Česko,boy,80-87,Matyas
2017,Česko,girl,84-90,Edita
2017,Česko,boy,80-87,Rostislav
2017,Česko,girl,84-90,Martina
2017,Česko,boy,80-87,Stanislav
2017,Česko,girl,84-90,Rozárie
2017,Česko,boy,80-87,Vítězslav
2017,Česko,girl,84-90,Simona
2017,Česko,boy,88-93,Bruno
2017,Česko,girl,84-90,Šárka
2017,Česko,boy,88-93,Christian
2017,Česko,girl,84-90,Šarlota
2017,Česko,boy,88-93,Ivo
2017,Česko,girl,84-90,Tina
2017,Česko,boy,88-93,Kristian
2017,Česko,girl,91-94,Alice
2017,Česko,boy,88-93,Lucas
2017,Česko,girl,91-94,Ela
2017,Česko,boy,88-93,Vincent
2017,Česko,girl,91-94,Patricie
2017,Česko,boy,94-111,Andreas
2017,Česko,girl,91-94,Terezie
2017,Česko,boy,94-111,Andrej
2017,Česko,girl,95-102,Anastázie
2017,Česko,boy,94-111,Artur
2017,Česko,girl,95-102,Beata
2017,Česko,boy,94-111,Benedikt
2017,Česko,girl,95-102,Dorota
2017,Česko,boy,94-111,Boris
2017,Česko,girl,95-102,Lada
2017,Česko,boy,94-111,Dan
2017,Česko,girl,95-102,Lenka
2017,Česko,boy,94-111,Dušan
2017,Česko,girl,95-102,Lilien
2017,Česko,boy,94-111,Janek
2017,Česko,girl,95-102,Nella
2017,Česko,boy,94-111,Jaromír
2017,Česko,girl,95-102,Žofie
2017,Česko,boy,94-111,Libor
2017,Česko,girl,103-113,Amélie
2017,Česko,boy,94-111,Metoděj
2017,Česko,girl,103-113,Anděla
2017,Česko,boy,94-111,Miloš
2017,Česko,girl,103-113,Anita
2017,Česko,boy,94-111,René
2017,Česko,girl,103-113,Charlotte
2017,Česko,boy,94-111,Robert
2017,Česko,girl,103-113,Isabela
2017,Česko,boy,94-111,Viliam
2017,Česko,girl,103-113,Johanka
2017,Česko,boy,94-111,Vlastimil
2017,Česko,girl,103-113,Lea
2017,Česko,boy,94-111,Vojta
2017,Česko,girl,103-113,Lily
2017,Česko,boy,94-111,William
2017,Česko,girl,103-113,Melanie
2017,Česko,boy,112-128,Barnabáš
2017,Česko,girl,103-113,Pavlína
2017,Česko,boy,112-128,Benjamin
2017,Česko,girl,103-113,Viola
2017,Česko,boy,112-128,Benjamín
2017,Česko,girl,114-121,Bára
2017,Česko,boy,112-128,Čeněk
2017,Česko,girl,114-121,Ludmila
2017,Česko,boy,112-128,Elias
2017,Česko,girl,114-121,Melánie
2017,Česko,boy,112-128,Igor
2017,Česko,girl,114-121,Miriam
2017,Česko,boy,112-128,Jeremiáš
2017,Česko,girl,114-121,Sandra
2017,Česko,boy,112-128,Kamil
2017,Česko,girl,114-121,Silvie
2017,Česko,boy,112-128,Lubomír
2017,Česko,girl,114-121,Valérie
2017,Česko,boy,112-128,Marian
2017,Česko,girl,114-121,Zora
2017,Česko,boy,112-128,Mathias
